,accuracy,loss,val_accuracy,val_loss
0,0.6008731722831726,1.5851997137069702,0.5008012652397156,2.032655954360962
1,0.6684356331825256,1.0608196258544922,0.5661057829856873,1.2109148502349854
2,0.640625,1.036975622177124,0.5661057829856873,1.3282620906829834
3,0.6826257705688477,0.969630241394043,0.5773237347602844,1.0316665172576904
4,0.7328814268112183,0.8579216003417969,0.6594551205635071,0.9894518852233887
