,accuracy,loss,val_accuracy,val_loss
0,0.5934471487998962,0.8092331290245056,0.6662660241127014,0.6091963648796082
1,0.6897978186607361,0.5815558433532715,0.6903044581413269,0.5889734625816345
2,0.6484375,0.6129282712936401,0.6887019276618958,0.5744457840919495
3,0.7253115177154541,0.5426768064498901,0.713942289352417,0.5640088319778442
4,0.7514935731887817,0.5083860158920288,0.7167468070983887,0.5645051598548889
